run_id,ts,side,symbol,res,qty,price,fee_bps,slippage_bps
20250913-072755-8d0ad7,2024-09-17 19:25:00,SELL,BTCUSDT,5m,0.14972709854523228,60395.832,5.0,4
20250913-072755-8d0ad7,2024-09-18 00:10:00,BUY,BTCUSDT,5m,0.15016643145319106,60160.044396,5.0,4
20250913-072755-8d0ad7,2024-09-18 00:30:00,SELL,BTCUSDT,5m,0.15016643145319106,59969.992404000004,5.0,4
20250913-072755-8d0ad7,2024-09-18 03:00:00,BUY,BTCUSDT,5m,0.14833749710053368,60648.589735999994,5.0,4
20250913-072755-8d0ad7,2024-09-18 06:10:00,SELL,BTCUSDT,5m,0.14833749710053368,60297.361404,5.0,4
20250913-072755-8d0ad7,2024-09-18 13:40:00,BUY,BTCUSDT,5m,0.14976218202520142,59663.856,5.0,4
20250913-072755-8d0ad7,2024-09-18 13:45:00,SELL,BTCUSDT,5m,0.14976218202520142,59534.286756,5.0,4
20250913-072755-8d0ad7,2024-09-18 17:35:00,BUY,BTCUSDT,5m,0.14877951973578474,59867.507428,5.0,4
20250913-072755-8d0ad7,2024-09-18 21:10:00,SELL,BTCUSDT,5m,0.14877951973578474,60345.832008000005,5.0,4
20250913-072755-8d0ad7,2024-09-18 22:00:00,BUY,BTCUSDT,5m,0.14861088985180046,60354.132,5.0,4
20250913-072755-8d0ad7,2024-09-19 04:55:00,SELL,BTCUSDT,5m,0.14861088985180046,62057.1672,5.0,4
20250913-072755-8d0ad7,2024-09-19 07:50:00,BUY,BTCUSDT,5m,0.14826656737923508,62139.93603599999,5.0,4
20250913-072755-8d0ad7,2024-09-19 20:15:00,SELL,BTCUSDT,5m,0.14826656737923508,63185.725596000004,5.0,4
20250913-072755-8d0ad7,2024-09-20 02:40:00,BUY,BTCUSDT,5m,0.14862885655491992,62969.197607999995,5.0,4
20250913-072755-8d0ad7,2024-09-20 07:50:00,SELL,BTCUSDT,5m,0.14862885655491992,63590.543604,5.0,4
20250913-072755-8d0ad7,2024-09-20 11:10:00,BUY,BTCUSDT,5m,0.14848590036724457,63588.4252,5.0,4
20250913-072755-8d0ad7,2024-09-20 12:55:00,SELL,BTCUSDT,5m,0.14848590036724457,63392.08302,5.0,4
20250913-072755-8d0ad7,2024-09-20 20:25:00,BUY,BTCUSDT,5m,0.14977926253748347,62781.742655999995,5.0,4
20250913-072755-8d0ad7,2024-09-21 01:40:00,SELL,BTCUSDT,5m,0.14977926253748347,62914.814004,5.0,4
20250913-072755-8d0ad7,2024-09-21 06:25:00,BUY,BTCUSDT,5m,0.1491686800554339,63109.2336,5.0,4
20250913-072755-8d0ad7,2024-09-21 11:15:00,SELL,BTCUSDT,5m,0.1491686800554339,63047.660844000005,5.0,4
20250913-072755-8d0ad7,2024-09-21 12:35:00,BUY,BTCUSDT,5m,0.14889177238323453,63101.72059599999,5.0,4
20250913-072755-8d0ad7,2024-09-21 20:25:00,SELL,BTCUSDT,5m,0.14889177238323453,63173.380536000004,5.0,4
20250913-072755-8d0ad7,2024-09-21 23:40:00,BUY,BTCUSDT,5m,0.1482502648540242,63383.33319599999,5.0,4
20250913-072755-8d0ad7,2024-09-22 01:55:00,SELL,BTCUSDT,5m,0.1482502648540242,63020.7816,5.0,4
20250913-072755-8d0ad7,2024-09-22 04:55:00,BUY,BTCUSDT,5m,0.1479033681729234,63105.242004,5.0,4
20250913-072755-8d0ad7,2024-09-22 05:30:00,SELL,BTCUSDT,5m,0.1479033681729234,62982.796800000004,5.0,4
20250913-072755-8d0ad7,2024-09-22 13:00:00,BUY,BTCUSDT,5m,0.1481326872520548,62822.348892,5.0,4
20250913-072755-8d0ad7,2024-09-22 13:55:00,SELL,BTCUSDT,5m,0.1481326872520548,62564.954004,5.0,4
20250913-072755-8d0ad7,2024-09-22 17:00:00,BUY,BTCUSDT,5m,0.1473258248565266,62844.567775999996,5.0,4
20250913-072755-8d0ad7,2024-09-22 22:30:00,SELL,BTCUSDT,5m,0.1473258248565266,62988.774408000005,5.0,4
20250913-072755-8d0ad7,2024-09-22 22:55:00,BUY,BTCUSDT,5m,0.14506383986602073,63907.062604,5.0,4
20250913-072755-8d0ad7,2024-09-23 05:40:00,SELL,BTCUSDT,5m,0.14506383986602073,63828.478392,5.0,4
20250913-072755-8d0ad7,2024-09-23 10:40:00,BUY,BTCUSDT,5m,0.14551077686519984,63568.757335999995,5.0,4
20250913-072755-8d0ad7,2024-09-23 11:15:00,SELL,BTCUSDT,5m,0.14551077686519984,63417.47286,5.0,4
20250913-072755-8d0ad7,2024-09-23 15:40:00,BUY,BTCUSDT,5m,0.1448452209075512,63645.087856,5.0,4
20250913-072755-8d0ad7,2024-09-23 17:30:00,SELL,BTCUSDT,5m,0.1448452209075512,63305.097828000005,5.0,4
20250913-072755-8d0ad7,2024-09-23 19:15:00,BUY,BTCUSDT,5m,0.14426653798553035,63495.297964,5.0,4
20250913-072755-8d0ad7,2024-09-23 20:30:00,SELL,BTCUSDT,5m,0.14426653798553035,63274.68999600001,5.0,4
20250913-072755-8d0ad7,2024-09-23 20:50:00,BUY,BTCUSDT,5m,0.14375824612606528,63434.803776,5.0,4
20250913-072755-8d0ad7,2024-09-23 21:30:00,SELL,BTCUSDT,5m,0.14375824612606528,63374.64999600001,5.0,4
20250913-072755-8d0ad7,2024-09-23 21:35:00,BUY,BTCUSDT,5m,0.14363575613748852,63365.23596,5.0,4
20250913-072755-8d0ad7,2024-09-23 21:50:00,SELL,BTCUSDT,5m,0.14363575613748852,63348.620412000004,5.0,4
20250913-072755-8d0ad7,2024-09-24 04:25:00,BUY,BTCUSDT,5m,0.1439725408078056,63137.224792,5.0,4
20250913-072755-8d0ad7,2024-09-24 11:30:00,SELL,BTCUSDT,5m,0.1439725408078056,63540.753528,5.0,4
20250913-072755-8d0ad7,2024-09-24 17:40:00,BUY,BTCUSDT,5m,0.1431469258651351,63843.5272,5.0,4
20250913-072755-8d0ad7,2024-09-25 01:00:00,SELL,BTCUSDT,5m,0.1431469258651351,64101.359196000005,5.0,4
20250913-072755-8d0ad7,2024-09-25 01:50:00,BUY,BTCUSDT,5m,0.14206340803369094,64525.799999999996,5.0,4
20250913-072755-8d0ad7,2024-09-25 05:05:00,SELL,BTCUSDT,5m,0.14206340803369094,64221.291204,5.0,4
20250913-072755-8d0ad7,2024-09-25 13:05:00,BUY,BTCUSDT,5m,0.14327519142587689,63614.295544,5.0,4
20250913-072755-8d0ad7,2024-09-25 13:25:00,SELL,BTCUSDT,5m,0.14327519142587689,63512.574804,5.0,4
20250913-072755-8d0ad7,2024-09-25 14:50:00,BUY,BTCUSDT,5m,0.14246749945443066,63808.723284,5.0,4
20250913-072755-8d0ad7,2024-09-25 16:45:00,SELL,BTCUSDT,5m,0.14246749945443066,63487.524828,5.0,4
20250913-072755-8d0ad7,2024-09-25 21:10:00,BUY,BTCUSDT,5m,0.1423460249305017,63478.001048,5.0,4
20250913-072755-8d0ad7,2024-09-25 23:20:00,SELL,BTCUSDT,5m,0.1423460249305017,63006.767208000005,5.0,4
20250913-072755-8d0ad7,2024-09-26 03:05:00,BUY,BTCUSDT,5m,0.14127872183093826,63419.037471999996,5.0,4
